play_id,title,ExitVelocity,HitDistance,LaunchAngle,video
2bceea59-1671-4e7d-9698-362d03678319,Trevor Larnach homers (2) on a fly ball to right center field.    Edouard Julien scores.,110,433.2494262,29,https://sporty-clips.mlb.com/VmcwZFBfWGw0TUFRPT1fQkZNQ0FRRlZVd3NBQ1ZRRlZ3QUFWQUVDQUZnRFdsa0FBVk1IVkFNR0J3UmRBd05m.mp4
d604836d-f736-40b1-b658-0e1a9cdb9e4f,Riley Greene homers (5) on a fly ball to right center field.    Carson Kelly scores.,108.2,408,25,https://sporty-clips.mlb.com/WVFLZXJfWGw0TUFRPT1fVWdkUlVGd0hVRllBWGxVQlVBQUFBVlJYQUFNRFZsa0FBZ0FFVVFwV1ZWRmNWUVlB.mp4
89065be9-7ed9-4525-ad80-0b0078e117ca,Eloy Jiménez homers (2) on a fly ball to left field.   Danny Mendick scores.    Gavin Sheets scores.,107,415.1565975,27,https://sporty-clips.mlb.com/VmcwZFBfWGw0TUFRPT1fRGdoUlVsRldBd3NBRHdkV1h3QUFCQVJUQUFCUlcxRUFBZ2NGQUFRTlZBSlVCMUVI.mp4
ec244816-10ad-4ec8-a315-ea3e8cc6552b,Andrés Giménez homers (3) on a fly ball to center field.   Tyler Freeman scores.,106.3,412.4480596,23,https://sporty-clips.mlb.com/RFhQZHhfWGw0TUFRPT1fVTFKVFVGQU1Wd1FBQ1ZKVEFnQUFWRlZlQUFBR1VsUUFWd1FHVlF0V1VnVlFCUUFF.mp4
0fd2d0f1-3c86-41be-8d55-697d5cd3530b,Corey Seager homers (6) on a line drive to right field.,101.9,352.2473267,39,https://sporty-clips.mlb.com/elo5dldfWGw0TUFRPT1fQmxjRlZnQUVBQU1BQ3dFS1VBQUFBRlFEQUZsUlZsUUFCRndDVkFaV1ZRQlFBd0lF.mp4
380941da-ac6b-4c38-97cd-fd625274b50a,Aaron Judge homers (13) on a fly ball to right field.    Juan Soto scores.,98.9,339.1788252,28,https://sporty-clips.mlb.com/MzVENURfWGw0TUFRPT1fQlFsUlhWQUZBbE1BV1FFRUJBQUFVZ1ZlQUZnQ0FBVUFWQUVEQWdZSEJnY0hCUUlI.mp4
b17ab121-3f56-41cc-b965-5fd331fe0521,Jack Suwinski homers (4) on a fly ball to right field.,99.8,366.859718,34,https://sporty-clips.mlb.com/RFhQa3FfWGw0TUFRPT1fVkFCV0JRWUZWQU1BQ3dRSFVBQUFBRlVGQUFNTVZWUUFCd05SQXdBRVYxWlZCUUJY.mp4
9c8c467a-4502-4fa6-8ff4-379786fa0200,Jose Miranda homers (3) on a fly ball to left center field.,98.8,379.2613476,36,https://sporty-clips.mlb.com/RFhQZHhfWGw0TUFRPT1fRDFKWkIxQUNVVk1BREZjQ1ZBQUFWMWRRQUZsVEJWVUFBVklNQndzRFYxSlZBZ0pX.mp4
61f446aa-3e79-4ce7-a3e3-bf9eefc759fc,Heliot Ramos homers (1) on a fly ball to center field.,102.5,409.3533422,31,https://sporty-clips.mlb.com/RFhuNFpfWGw0TUFRPT1fQUFBSFVGQUNCMU1BQ3djRlh3QUFVbE5SQUFBR0JsSUFVQU1NVlZaVFVnUlFDVlFG.mp4
2fc681a6-176e-46d4-b4e6-aa976c89929d,Kevin Pillar homers (3) on a fly ball to left field.,101.8,396.4748621,31,https://sporty-clips.mlb.com/NjQxeldfWGw0TUFRPT1fQkZjQ1Vsd0ZCd1FBQ1ZVRUF3QUFCMUpTQUFNQkJsY0FVd1FNQndWV0NRcGNBZ3ND.mp4
522c0cf3-5ac6-4013-99c4-5bf4d1cc00a9,Jordan Westburg homers (7) on a fly ball to right center field.,98.9,368.5265438,28,https://sporty-clips.mlb.com/anEyUWtfWGw0TUFRPT1fQXdOVEIxUlhBQUVBRFFOUlVBQUFBUWRWQUZnTUFGVUFCd2RUQkZjRVVsQlZBRk5m.mp4
b36c8b44-1287-40de-ae77-1104053451e1,Santiago Espinal homers (2) on a fly ball to left center field.,99.7,389.8492152,34,https://sporty-clips.mlb.com/QnZ6V1lfWGw0TUFRPT1fVkFKWEIxeFdVZ1lBQ1ZBS1VRQUFBVklEQUFCUVZGWUFBMVFGQkFNQUFnZFFBVmRY.mp4
eadbe924-6c7c-4d55-aaba-83af325b7815,"Umpire reviewed (home run), call on the field was upheld: Adley Rutschman homers (9) on a fly ball to right field.    Jordan Westburg scores.",106,347.1566864,43,https://sporty-clips.mlb.com/anEyUWtfWGw0TUFRPT1fVTFBRkJnRU5WQVlBRGdFRkJRQUFWUU5UQUFCVUFRQUFDbFpVVmdBSEJGRlNDQU5U.mp4
d9df536c-3879-49e7-89f8-be75e3f818b4,Gabriel Moreno homers (1) on a line drive to right center field.,107.7,384.6128181,20,https://sporty-clips.mlb.com/NU53WUdfWGw0TUFRPT1fVWdnRkFsRUhVRkVBQzFvRlh3QUFDRk5SQUZrTUJWa0FVQUFDQlZZR1Z3dFVDRkJT.mp4
a7cf254d-0349-4b84-9728-7a5dfb8eef4f,Jordan Beck homers (1) on a fly ball to left field.   Jacob Stallings scores.,104.6,382.4073705,24,https://sporty-clips.mlb.com/VmcwQjZfWGw0TUFRPT1fVndZQ0FsWUJVbFlBQ0ZFR1h3QUFVdzVTQUZnQ1VWa0FCUVFBVkZWWENWWUFWZ1lB.mp4
4ff4e46c-01bc-49b6-9a66-9a3cc150910f,Aaron Judge homers (11) on a fly ball to left field.,113,466.723728,30,https://sporty-clips.mlb.com/NjQxdllfWGw0TUFRPT1fQWxjSFVBRUFVRkVBQ0ZOUUJRQUFDRlJRQUZoVVZWY0FDd1FHVTFBRUJBTmNBUUlB.mp4
6d3d54d3-0b4f-4485-bb62-4610dcf4a904,Adolis García homers (10) on a fly ball to left field.   Nathaniel Lowe scores.,100.8,393.7107142,28,https://sporty-clips.mlb.com/V3k0Z2xfWGw0TUFRPT1fQUZWU0FGRUFBZ0VBQ0FBR0FBQUFCUTVUQUFOWFZWTUFCbE1FQUZkV1Z3Y0VDUUpT.mp4
41b3e204-ea6a-47fb-a2a4-9e1918663960,Paul Goldschmidt homers (4) on a fly ball to right center field.,104.2,391.5140137,29,https://sporty-clips.mlb.com/QVlNQnhfWGw0TUFRPT1fQWdBRFZ3RUdWZ1lBWFFNRUJ3QUFCbEFFQUFBSEFsVUFDd0FFQ1FJTkJ3VldDUVJX.mp4
eaf104fe-e398-4e7f-87d5-54b6d6142b1c,Jordan Beck homers (2) on a fly ball to center field.,104.1,409.8234292,29,https://sporty-clips.mlb.com/YUtWN1pfWGw0TUFRPT1fVTFBSFZWUUFBRmNBWFZFTFhnQUFWQUVBQUZrQ0IxUUFCMUZYQmxjREFBZFhVZ01G.mp4
6fdd3f95-3066-44cd-b5cc-54cfec634f16,Jonny DeLuca homers (2) on a line drive to left field.   Richie Palacios scores.,105.9,358.12942,19,https://sporty-clips.mlb.com/anFMeFpfWGw0TUFRPT1fQUZjRkFGZFNYd2NBQzFJRVVBQUFCVlVDQUFNQUFBSUFCMUZXVmxaV0J3QlJWZ05R.mp4
0570066f-e4a6-4117-a270-c05d3192567f,Tomás Nido homers (2) on a fly ball to left center field.,101.8,404.5673243,34,https://sporty-clips.mlb.com/a1pudk1fWGw0TUFRPT1fQmdSV1ZGUUNVRlFBWFZaVFVBQUFBQWRSQUFBSFZGRUFVVlVBVkFBRUNBRlFCZ1VB.mp4
e6f7ffac-ed1d-4345-b718-9b1b39344b92,Mauricio Dubón homers (2) on a fly ball to left field.   Yainer Diaz scores.,98.4,372.1818862,32,https://sporty-clips.mlb.com/WVFZcW5fWGw0TUFRPT1fVXdjSFV3SlNCMUVBWFFZREFnQUFBZ0pUQUFNQ1Vsa0FDd2NFVWdBTUFnZFJVZ3RV.mp4
dcb09678-5509-48e0-b220-cc2a12bb67c9,Jo Adell homers (9) on a fly ball to right field.,105.6,387,26,https://sporty-clips.mlb.com/WVFZcW5fWGw0TUFRPT1fVWxJRFZGMENVUW9BRFZjQ1h3QUFDVk5XQUFNSFVWRUFVUVlIVVFJSFUxRlRCMUZm.mp4
fb9cfb7a-06a7-44f4-8589-b0e31a4b13b7,Andruw Monasterio homers (1) on a fly ball to center field.,101.5,409.5480633,31,https://sporty-clips.mlb.com/N1ozMWJfWGw0TUFRPT1fVUZOWUJ3SldVVk1BQ0ZSVFVRQUFCVkJTQUZrQVcxZ0FVRlZRQXdKVUJWRlVBMUJS.mp4
3b4702cb-58b3-4503-b5d2-862b6c3d14f1,Luis Rengifo homers (3) on a fly ball to right center field.    Nolan Schanuel scores.,98.1,373.081408,31,https://sporty-clips.mlb.com/T1FkNjNfWGw0TUFRPT1fQlZOVlUxUUdCVkFBRFZwUVZRQUFCQVpWQUFNQUIxTUFDbE1IVWdWV0FsZFVCRlJY.mp4
47904741-606f-4664-bce8-aeb29499f1f9,Joc Pederson homers (6) on a fly ball to right center field.    Kevin Newman scores.    Ketel Marte scores.,107.8,408.589024,23,https://sporty-clips.mlb.com/MzVEdk5fWGw0TUFRPT1fQWdaWVZGQURVZ01BRGxJRUFBQUFCd0JTQUFOV0Jsa0FVd0JYQWdvQkNBb0RBVlJm.mp4
42eb41e9-3b0c-4a22-a2ca-db1c0388e0f3,CJ Abrams homers (11) on a fly ball to right center field.,104.3,403.5868128,36,https://sporty-clips.mlb.com/cThMV0RfWGw0TUFRPT1fQWdNRUJsQUZBd3NBQ3dBQ0JRQUFVQVJVQUFBSEFBQUFWZ2NFVXdNR0NRc0FBRlJW.mp4
cd13e4d4-f962-4986-8f1c-816beae4861a,Jeimer Candelario homers (10) on a fly ball to center field.,104.1,403.7144015,28,https://sporty-clips.mlb.com/MzVETWpfWGw0TUFRPT1fVlZWUVZ3RUFBZ1lBWGxzRVZBQUFDQTVRQUZsVFVnSUFDbFFEVWxaVVZBZGRCZ01I.mp4
49560371-1312-4d09-83e5-2e0b52f74065,Matt Olson homers (10) on a fly ball to right center field.    Ozzie Albies scores.,110.3,423.0509992,24,https://sporty-clips.mlb.com/cmV4MFBfWGw0TUFRPT1fQWdoVVVsUUhVUU1BQ1ZFRFZBQUFWUVpmQUZrR0JsUUFBQUFGVWdZSFZ3UlJBQVJU.mp4
9fb98f74-4768-4ba2-983c-c91c37fceb2b,Gleyber Torres homers (6) on a fly ball to left field.   Juan Soto scores.    Alex Verdugo scores.,105.5,415.014669,32,https://sporty-clips.mlb.com/TndlUk9fWGw0TUFRPT1fRDFjRFhWeFNVUVlBREZVRVhnQUFVMWRVQUZnTlVBSUFVVndFVXdBQ1YxQUFVZ0FF.mp4
fdb3da1c-01b5-450f-b2d1-dc562d450456,Will Brennan homers (6) on a fly ball to left field.,93.8,348.6813545,29,https://sporty-clips.mlb.com/ZW55N2JfWGw0TUFRPT1fVUZVRFZ3QlZWMUVBQ0ZOUVV3QUFCQVlBQUFNSEIxQUFWZ1lBQmdGUkJRWlZCQWRR.mp4
dbf18b48-a197-4e13-b7a7-524c56af2a63,Willi Castro homers (1) on a fly ball to right center field.    Austin Martin scores.,100.8,413.2924441,28,https://sporty-clips.mlb.com/WVFZYTJfWGw0TUFRPT1fVWxNSFZWeFdVZ29BV1ZNTFVRQUFWQWRWQUFNQ0FsWUFCMWNCVXdZRFVGVlhVUVJW.mp4
7db384bf-8b19-48b6-a122-d06b437b51d0,Tyler Soderstrom homers (3) on a fly ball to center field.   Miguel Andujar scores.,106.9,420.8095382,30,https://sporty-clips.mlb.com/NU53ektfWGw0TUFRPT1fQVZVRFYxd0FCRlFBQUFBRFh3QUFDVlJRQUFBRVVWTUFWbFVEVWdjR0JsRlFBVlpX.mp4
ceec377e-8514-49ea-9769-24a59abaf4d4,Teoscar Hernández homers (17) on a fly ball to left center field.   Will Smith scores.,103.8,386.1761621,30,https://sporty-clips.mlb.com/UVd4ejVfWGw0TUFRPT1fVlZRRUIxY0RVVmNBQUZjRFVnQUFDRk1IQUZnQ1ZWZ0FBRkZVQlFwVVUxSURCRlpT.mp4
b9fb87b0-b0ad-4cb1-9bb3-30bd4ee4e12e,Paul DeJong homers (13) on a fly ball to right field.,99.9,370.7316961,35,https://sporty-clips.mlb.com/MVkzUTlfWGw0TUFRPT1fVkFnSEJsd0RCQUlBV2xKVEFnQUFVbFJYQUZoWEFWSUFBVlZYVkFkUVZBY0FBUUFE.mp4
ae7d5fc2-b000-4e23-803f-869fe241a303,Jackson Merrill homers (4) on a fly ball to center field.,108,406.0709516,29,https://sporty-clips.mlb.com/WGczWFhfWGw0TUFRPT1fVjFSV0FGRlNCUUFBV2xJQ1ZnQUFWQVJWQUZrRlVBY0FDbE1NVmxZSEJRSUVBd0pW.mp4
0ff0ada6-9cab-4403-9816-b6ed4d62c9e0,Cal Raleigh hits a grand slam (12) to right field.   J.P. Crawford scores.    Josh Rojas scores.    Julio Rodríguez scores.,108,383.3559824,27,https://sporty-clips.mlb.com/NU5YWTNfWGw0TUFRPT1fQmxjSFZBVlFCd1FBQVFGVEJBQUFCUVpWQUZnTlVsY0FVRk5RVkFkUkJ3RUdDVmRX.mp4
f8c71b1e-1976-4ba7-bd89-7c97ffc2578e,Luis Robert Jr.  homers (5) on a fly ball to left field.   Korey Lee scores.,111.9,403.2238317,31,https://sporty-clips.mlb.com/NU5YWTNfWGw0TUFRPT1fVUFrQ1UxVldWMWNBQ1ZzRlVBQUFVMWRSQUFOUlcxZ0FCUVlNQjFWVFVnRlFCd29E.mp4
8ca1a0a9-5063-45be-96b4-ea9e883f5b69,Royce Lewis homers (4) on a fly ball to left center field.   Willi Castro scores.,107.5,434.6574669,31,https://sporty-clips.mlb.com/S3d2UDRfWGw0TUFRPT1fRGxJQVZRVUVCd3NBRFZJRVZRQUFCRlFEQUZnREFWVUFWd1FNVlFzTkFsVlFVZ1Jm.mp4
a945d7d4-6b6d-4ff4-8790-9bfb8ccddace,Alejandro Kirk homers (2) on a fly ball to left field.,110.1,405.0257686,23,https://sporty-clips.mlb.com/anEyV2tfWGw0TUFRPT1fVndoVlVRQURBZ1lBRGdBRUFnQUFWMUJTQUZrQ1dsRUFDd2RUVWd0V1VsY0JVVkVE.mp4
c6dcc488-38e1-49f8-b0c7-8200d7dd62c8,Dominic Canzone homers (6) on a fly ball to center field.,110.5,412.6837312,26,https://sporty-clips.mlb.com/NU5YWTNfWGw0TUFRPT1fVlFjRkJ3Y0FYZ29BQzFwWFZ3QUFDRkJlQUFNRkFGWUFDbGNGQUZjQ1ZWZFRBbEZl.mp4
30362960-3520-4c24-aedb-22c0cde504f6,Fernando Tatis Jr.  homers (13) on a line drive to right center field.,106.2,370.7487073,19,https://sporty-clips.mlb.com/S3d2MmxfWGw0TUFRPT1fQlFGU1VsWU5VQUlBQzFjQVZnQUFVZ1JTQUFCUUJ3TUFBRmRXQUZCUlZBWlZCRlJR.mp4
d9329874-7b11-4f00-82f1-5eec9d47000d,Xander Bogaerts homers (1) on a line drive to left center field.   Jackson Merrill scores.,108.9,377.6598369,20,https://sporty-clips.mlb.com/MDNEcTJfWGw0TUFRPT1fVWdoU1ZsME1VUVlBRHdBRFZ3QUFWd1pXQUZrSEJWQUFCd0JRVXdwUkJRUlZBQUlD.mp4
9fcd7c59-a925-439c-804f-867a137c1c0b,Aaron Judge homers (9) on a fly ball to center field.,115.7,473.2069755,29,https://sporty-clips.mlb.com/NU53TjBfWGw0TUFRPT1fRDFjQ0FGTlhVd3NBV1ZzQVV3QUFBZzhGQUZrRlZ3Y0FDbE1DVVFJR0JsQlVVd0lF.mp4
c0bcb670-359a-4902-aa56-bd8003ac5505,Teoscar Hernández homers (16) on a fly ball to left center field.,102.3,414.069695,29,https://sporty-clips.mlb.com/RFhQWHFfV0ZRVkV3dEdEUT09X1ZRRURCd1lDVVFJQUMxY0xCd0FBQ0FaVUFBQlVWbGNBVUFFTkFBTUdVRkJRQlFKVA==.mp4
c866c65e-8a71-4307-9810-55b554f08ce2,Riley Greene homers (13) on a fly ball to left center field.,101.5,343.4957183,41,https://sporty-clips.mlb.com/a1puYkRfWGw0TUFRPT1fVlFsWFVnY0NVMWNBQUFNRlZ3QUFBZ1pSQUZnTlVsRUFCMUJYQlFZQlZ3TmRVMWRV.mp4
d9993ee6-1323-47c8-90a1-1bc0aab32b41,Marcell Ozuna homers (20) on a fly ball to center field.   Ozzie Albies scores.,105.8,423.1023363,31,https://sporty-clips.mlb.com/YmtNb1pfWGw0TUFRPT1fVWdoWVhWZFJBd1FBQ1ZFQVZRQUFCbFZlQUZnRkFsQUFBd2RXQUZKVVV3QlhVZ1pY.mp4
dae96be4-05c9-4f99-ae19-33b53b1623fb,Lane Thomas homers (6) on a fly ball to center field.,100.6,377.7657971,32,https://sporty-clips.mlb.com/WVFLSzdfWGw0TUFRPT1fVWxBRVhWSldBd1lBQ0ZkUlh3QUFWdzlmQUFCUVVsZ0FBVlpYQlFCWEFBVlhBMVFF.mp4
1d69ba06-627e-4e0f-96e2-04710438988e,Nico Hoerner homers (3) on a fly ball to left field.   Pete Crow-Armstrong scores.,97.9,363.8491428,26,https://sporty-clips.mlb.com/ZW55Z25fWGw0TUFRPT1fQjFWWFhRWlZWZ1FBRGxBRkF3QUFWQVlBQUZnREJsTUFBbEVDQVFNQkFndGNDQW9E.mp4
76856713-71e1-40a9-9e86-61e0ebb454bf,Christian Walker homers (17) on a fly ball to left field.,106.4,412.5239389,24,https://sporty-clips.mlb.com/T1FBQTBfWGw0TUFRPT1fQVFkWlVWSURWd0VBRDFOWFZ3QUFBVmRmQUZoUVcxY0FCRlJRQUZaWFV3ZFFCRkFB.mp4
bae95fcf-ad72-4c2b-ba56-e4763c832ba7,Luis Rengifo homers (5) on a fly ball to right center field.    Nolan Schanuel scores.,102.1,403.5206326,29,https://sporty-clips.mlb.com/OVpCOGpfWGw0TUFRPT1fVkZBRVhWRlNCVlFBV1FZRlZBQUFVZ1FFQUFOVVZsY0FWMUVDQmdCV0NRQlhVbE5S.mp4
e865068d-b056-4a37-b2ba-e2deb0bc53ca,Mike Trout homers (5) on a fly ball to center field.,108.7,422.7661468,32,https://sporty-clips.mlb.com/NjQxWXZfWGw0TUFRPT1fVXdsWFVWUUNYbFlBV2xJSFVBQUFVQVZSQUFNSEFRQUFWMWRSVlZFRlUxQlFBMUVI.mp4
1eb7ef5a-6b00-4c8c-b3fb-7552104b1716,Alex Verdugo homers (9) on a fly ball to center field.   Juan Soto scores.,104,406.3831071,25,https://sporty-clips.mlb.com/QnZ6S2xfWGw0TUFRPT1fQjFRRFV3RlNVMU1BRGdBQ1ZnQUFVZzRGQUFNR0JRTUFCVkFBQWdJRkJWRlVCd05R.mp4
4f6fcd0b-fac8-46fb-8dd3-339c1b113330,TJ Friedl homers (4) on a fly ball to right field.,101,385.073062,24,https://sporty-clips.mlb.com/YUs5bEFfWGw0TUFRPT1fQWxkWEFnZFFWbEFBWGdOUlhnQUFCMUFFQUZsUkIxSUFBVllNVXdKWEFBSldBd0ZX.mp4
34a37f78-6c63-45e2-ba21-bbd8f74ed70d,Jackson Merrill homers (6) on a fly ball to center field.,101.8,396.7441306,30,https://sporty-clips.mlb.com/OVpCQUFfWGw0TUFRPT1fQlFVQVYxTlNVUW9BRGdFRVZRQUFCRk5VQUFOVVVWQUFVQWRSQ0ZVQ0JWWUJCd0lD.mp4
c57c3065-a288-473c-9582-abc9d6899690,Kyle Schwarber homers (14) on a fly ball to right center field.,103.2,405.8408769,35,https://sporty-clips.mlb.com/ZFpicXFfWGw0TUFRPT1fVlFSV0IxY0VVQWNBV1ZBS1hnQUFCZ1VGQUZnQVcxTUFVd2RXQ1ZjRENRcGNCZ3RX.mp4
c568511e-576f-4094-9ef0-1ccf9abfa375,Jeimer Candelario homers (12) on a fly ball to right center field.    Elly De La Cruz scores.,105.5,422.5642325,30,https://sporty-clips.mlb.com/YUs5bEFfWGw0TUFRPT1fVlFSWFhGRUZWMWNBRFZVRUFBQUFBUTlTQUZoUUJWRUFBd1pXVmdwVVUxVUVBd1ZU.mp4
1e71ccd2-463e-4136-b298-aba34da8c2b7,Andrew McCutchen homers (9) on a fly ball to center field.,107.4,448.2925703,25,https://sporty-clips.mlb.com/MzVEMDFfWGw0TUFRPT1fQjFSV1ZRZFhBZ0FBREZRQkF3QUFBQVZRQUFNSFdsa0FVd2RVQXdkUlVBc0dBbEJS.mp4
43f7d14e-82f6-409e-afca-272127d29386,Anthony Volpe homers (2) on a fly ball to left center field.   Giancarlo Stanton scores.    Anthony Rizzo scores.,102.2,388.0092361,28,https://sporty-clips.mlb.com/Vmcwd01fWGw0TUFRPT1fQWdJSFV3QUZVbGNBQUZCVVVBQUFBUThEQUFCVEFBQUFBRklIQVFFQ1ZRRmNBd3BR.mp4
2cd5e9a0-7b24-4eae-9b51-0554f42c979b,Francisco Lindor homers (6) on a fly ball to right field.    Starling Marte scores.,102.1,392.504996,25,https://sporty-clips.mlb.com/QnZxM2JfWGw0TUFRPT1fQkZJRlVRRU5Cd0lBRHdBQVVnQUFWRmNEQUZoWFZsQUFBbEFBQkZVQkExQmNCd3NF.mp4
0cbaabcf-c891-4f50-a91c-60d0692ef4ca,Randy Arozarena homers (5) on a fly ball to left center field.,94.7,373.2725406,30,https://sporty-clips.mlb.com/QnZxM2JfWGw0TUFRPT1fQmxJREJRVldCVlFBVzFvTFZ3QUFWd05XQUFBTVVnSUFCRlZSQUFVTUExWURCRkVI.mp4
540d6f22-f980-427f-a3a8-525e8f1f8a06,Marcus Semien homers (11) on a fly ball to left field.   Travis Jankowski scores.,100.3,356,42,https://sporty-clips.mlb.com/QnZxcllfV0ZRVkV3dEdEUT09X0F3VlJBRkpTVkFBQVhsc0tWZ0FBQXdFQUFBQUdBbGtBQjFjQVZRdFRBRlZkVVFKUQ==.mp4
d55b2afe-6c1f-4695-98de-3c9e260c8a65,Adam Frazier homers (2) on a fly ball to right field.,98.6,363.8186182,26,https://sporty-clips.mlb.com/MVlERzlfWGw0TUFRPT1fVWdSVUJsWlZBRmNBRGdFREFBQUFCdzlUQUZnTkJ3UUFBUVlNVlFFREFWQmRVUVJU.mp4
3593fff3-fa21-4765-8b82-6d795857a98c,J.P. Crawford homers (5) on a fly ball to right center field.,102.4,403.1349147,27,https://sporty-clips.mlb.com/MVlERzlfWGw0TUFRPT1fQlFSWVZ3SlNBQUVBWGdNQVZ3QUFCZ0JUQUZsWFcxTUFCQUVDQ1FZTkJBUUVDUW9G.mp4
e536a4ba-6f9e-4562-ae21-c0592c8d5c32,Ezequiel Tovar homers (9) on a fly ball to left field.,102.8,393.374742,30,https://sporty-clips.mlb.com/N1o0ZzBfWGw0TUFRPT1fVXdSU1VnVUFCRk1BRGdRTEF3QUFCQUJVQUFCUVVWQUFVVlVBQ1FGV0NWZFFVd0ZV.mp4
57628a04-49a7-4dd5-af16-906e3d3cfc40,Julio Rodríguez homers (7) on a fly ball to left center field.   Josh Rojas scores.,106.4,411.507455,29,https://sporty-clips.mlb.com/T1FBcjNfV0ZRVkV3dEdEUT09X0F3WlhWbHhWVmdZQURGdFRVUUFBVlZKVEFBQlRVbGNBQzFVRFZRQlJBbEFEVXdaVw==.mp4
d749d4b3-5ed5-4fb7-888d-c317346de59d,MJ Melendez hits a grand slam (8) to right field.   Vinnie Pasquantino scores.    Nelson Velázquez scores.    Freddy Fermin scores.,103.2,394.8337036,36,https://sporty-clips.mlb.com/YUs5TXlfWGw0TUFRPT1fVWdaVlhRQUFCQUVBRFFkV1V3QUFWMVJSQUZrTld3VUFVVllFQndBQkIxY0FCUXND.mp4
e8997e1b-8e3c-4243-ab3b-55b30ace9800,Xander Bogaerts homers (4) on a fly ball to left field.,111.3,412.1600245,22,https://sporty-clips.mlb.com/bkdSZURfWGw0TUFRPT1fVXdsWVhWTlJWMUFBQUFjQkJRQUFBd0pWQUFCWFVBTUFCMUJYQXdOVVVsWmNDQUpX.mp4
f262b43d-ffb4-4624-b02b-84410533df97,Bryce Harper homers (15) on a fly ball to right field.,107.2,0,36,https://sporty-clips.mlb.com/UGpMeDdfV0ZRVkV3dEdEUT09X1VBTlhWZ1lBVlZZQVhnUlFVZ0FBQndSU0FBTUZVUU1BQ2xFQkFRTUFBZ0FCVmd0Ug==.mp4
1df01088-4f7e-4cb6-965b-16ab2d2bcf27,Riley Greene homers (11) on a fly ball to right field.,102.8,364.8871721,28,https://sporty-clips.mlb.com/OVpLMWJfWGw0TUFRPT1fQjFVSFZGVUVYZ29BREFRRkF3QUFVbFJRQUZnRFZnTUFBMU5VVWdGUkExRUdWZ0JS.mp4
db81ce2a-1337-4c25-9a8c-1bb73555c5a8,Ozzie Albies homers (4) on a fly ball to right center field.    Austin Riley scores.    Marcell Ozuna scores.,104.4,400.7344986,26,https://sporty-clips.mlb.com/WGczQTJfWGw0TUFRPT1fVWxOWlZRZFJWRk1BQ1ZFQlVRQUFVZ1JUQUZoVVd3SUFBd2RYQndBQUJBWUdCVk5l.mp4
1e326793-2644-4ff8-ac97-143118c4b40f,Alec Burleson homers (8) on a fly ball to left center field.,103.7,391.9084024,30,https://sporty-clips.mlb.com/RFhQOFhfWGw0TUFRPT1fQjFSU1ZsSURYd0VBQ2xRR1VnQUFWMUJlQUFCV1dsWUFBMUVHQVFJTlVnY0hCQUlB.mp4
86e086ca-9944-41fe-bc6b-00107ebb3fde,Anthony Santander homers (13) on a fly ball to right field.,96,364.5063435,34,https://sporty-clips.mlb.com/UVczRDVfWGw0TUFRPT1fRGdjRVZGd0NCVk1BQVZzR1VnQUFBRkFEQUFOV1ZRTUFBbFVFQUFSUVUxRldWbFlE.mp4
3e4b26a7-1118-45bc-b8a8-aac44b3c4866,Ryan Mountcastle homers (11) on a fly ball to right field.    Gunnar Henderson scores.,100.7,333.3714088,37,https://sporty-clips.mlb.com/UVczRDVfWGw0TUFRPT1fQlZSVkJsWUNCd1VBQ1ZNRFhnQUFCRlFGQUFNTkFsa0FVd1JXQkFkWEFsQlJDQVJR.mp4
1d10e8a4-b152-4a17-a553-15df3981cf3d,José Abreu homers (2) on a fly ball to center field.,105.5,401.0447944,24,https://sporty-clips.mlb.com/bkdSTGtfWGw0TUFRPT1fQjFWUVZBRU1Cd1lBV2xNSFZBQUFVQWRSQUFBQVZsSUFBMUJSVmdBTUNRSUdWZ0VD.mp4
bc54b626-45b0-41a7-ae8b-51e992e68d8e,Andrew Vaughn homers (6) on a fly ball to center field.,104.4,401.7071689,30,https://sporty-clips.mlb.com/T1FkQTlfWGw0TUFRPT1fVkZKVVVBWUNWQVFBREZkUVZnQUFBRmRSQUFCUVd3TUFCMVJRQ1FvSFZBVmRWQW9E.mp4
5af535dd-4be3-473f-8966-4af602d40c8c,Enrique Hernández homers (4) on a fly ball to right field.,97.7,346.052917,36,https://sporty-clips.mlb.com/YUs5S0JfV0ZRVkV3dEdEUT09X0ExQUhVVmNCQWxZQURBQlhWUUFBQmdVQUFGa01WVmNBQmdSVEJnTUhWUWRWVXdvRg==.mp4
da43ae69-ea6d-4674-a3ad-bd4ecc8a76fa,"Umpire reviewed (home run), call on the field was upheld: Aaron Judge homers (22) on a line drive to left center field.",108.1,386.2093728,19,https://sporty-clips.mlb.com/YUs5S0JfV0ZRVkV3dEdEUT09X1VsQlZWd1ZSVUFzQVhRTUVBZ0FBQndGU0FBQUdBZ1VBVUFFQlZWQldDVkpTQmxRSA==.mp4
3c547b1a-ed5e-4360-85a2-1c903cd1130b,Yandy Díaz homers (7) on a fly ball to left field.,107.3,396.7540406,31,https://sporty-clips.mlb.com/MDMxQjdfWGw0TUFRPT1fQlZKVVVGTldWMU1BWFFZSEF3QUFBZ0JXQUZrQUFsTUFBd1lNQUFCV1ZRSlVBd0lF.mp4
